"Gainsborough",7a,451,466,0,0,1,133,406
"Glanford Brigg",7a,433,450,0,1,0,178,411
"Grantham (1837-1933)",7a,293,306,0,1,0,140,423
"Grimsby",7a,389,423,0,1,0,349,432
"Caistor",7a,425,431,1,0,1,52,494
"Market Bosworth",7a,45,50,1,1,0,56,658
"Market Harborough",7a,7,13,0,0,0,72,660
"Melton Mowbray",7a,197,206,1,0,1,76,668
"Leicester (1837-1974)",7a,99,195,0,0,1,964,714
"Lincoln",7a,307,343,0,1,2,340,725
"Loughborough",7a,69,83,0,1,1,134,744
"Louth",7a,373,388,0,0,1,130,745
"Lutterworth",7a,1,5,0,0,0,49,750
"Uppingham",7a,211,216,0,0,1,35,784
"Barrow upon Soar",7a,85,97,0,0,1,97,841
"Billesdon",7a,15,17,0,0,0,23,874
"Blaby",7a,19,30,0,0,1,97,884
"Boston",7a,259,277,0,0,2,151,900
"Bourne (1837-1933)",7a,225,234,0,0,0,71,901
"Hayfield",7b,481,489,0,0,1,65,38
"Ashbourne",7b,370,381,0,0,3,76,132
"Shardlow",7b,265,291,1,0,1,233,254
"Southwell",7b,231,238,0,0,0,68,291
"Glossop",7b,469,480,0,0,0,117,413
"Newark",7b,239,257,1,0,2,141,441
"Nottingham",7b,125,230,2,1,0,1050,489
"Chapel en le Frith",7b,455,467,0,0,0,122,523
"Chesterfield",7b,383,438,1,0,1,528,536
"Derby",7b,293,339,0,0,0,471,591
"Mansfield",7b,35,67,0,0,1,306,656
"East Retford",7b,1,12,0,0,1,99,807
"Bakewell (1839 onw)",7b,439,454,0,0,1,131,830
"Basford",7b,69,123,0,0,2,506,846
"Belper",7b,341,369,0,0,3,236,860
"Bingham",7b,259,264,1,0,0,52,876
"Worksop",7b,13,34,0,2,2,179,1098
"Stockport",8a,1,88,0,1,2,830,306
"Runcorn",8a,157,177,0,0,1,194,377
"Nantwich",8a,221,252,0,0,2,288,436
"Northwich",8a,179,203,0,0,1,214,485
"Chester",8a,253,297,0,2,2,402,533
"Congleton",8a,205,219,0,1,0,137,563
"Macclesfield",8a,89,120,0,0,3,246,640
"Birkenhead (1861-1998)",8a,319,383,4,3,2,617,877
"Bucklow",8a,121,156,0,1,1,345,936
"Wirral (1837-1974)",8a,299,318,1,0,3,160,1085
"Ormskirk",8b,553,604,0,2,3,454,95
"Toxteth Park",8b,127,202,0,0,0,767,216
"Liverpool (1837-1934)",8b,1,125,0,0,1,1226,729
"Prescot",8b,469,552,1,3,2,806,989
"West Derby",8b,203,468,0,4,5,2571,1043
"Chorlton",8c,455,643,4,4,6,1763,544
"Leigh",8c,157,195,0,1,1,366,716
"Barton upon Irwell (1850-1934)",8c,405,454,1,1,1,486,844
"Bolton",8c,197,325,0,3,6,1189,895
"Bury",8c,327,404,3,2,5,677,945
"Warrington",8c,109,155,1,1,0,450,1018
"Wigan",8c,1,107,0,0,2,1037,1073
"Oldham",8d,471,590,1,4,1,1186,93
"Ashton under Lyne (1848-1937)",8d,365,469,4,0,4,971,137
"Salford",8d,1,140,0,0,1,1391,233
"Manchester (1837-1924)",8d,141,234,2,0,2,917,652
"Prestwich",8d,235,363,2,3,2,1263,993
"Haslingden",8e,79,130,2,1,1,487,29
"Fylde",8e,499,542,1,4,0,418,171
